;Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR);Combination
4537;4537;69;Bandung;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;78,325;No;107,60981;-6,914744;7432,1;Combination 15
4539;4539;47;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;70,525;No;106,816666;-6,2;3016;Combination 8
4540;4540;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;110,89;No;106,816666;-6,2;5792,8;Combination 13
4541;4541;33;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;No;Pulsa;65;No;106,816666;-6,2;7280;Combination 4
4542;4542;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;118,235;No;106,816666;-6,2;6624,8;Combination 13
4546;4546;23;Jakarta;Mid End;No;Yes;No;Yes;No;No;Debit;71,89;No;106,816666;-6,2;5236,4;Combination 8
4548;4548;9;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;No;Digital Wallet;90,35;No;106,816666;-6,2;4716,4;Combination 15
4556;4556;49;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Debit;96,785;No;106,816666;-6,2;5872,1;Combination 3
4567;4567;38;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;Yes;Debit;78;No;106,816666;-6,2;2843,1;Combination 10
4570;4570;49;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;64,74;No;106,816666;-6,2;5597,8;Combination 8
4572;4572;10;Jakarta;Mid End;No;No;Yes;Yes;No;No;Pulsa;70,525;No;106,816666;-6,2;2928,9;Combination 5
4574;4574;7;Jakarta;Mid End;No;No;Yes;Yes;No;No;Credit;46,15;No;106,816666;-6,2;6661,2;Combination 5
4577;4577;4;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;66,04;No;106,816666;-6,2;5877,3;Combination 2
4580;4580;22;Jakarta;Mid End;Yes;No;No;No;Yes;No;Debit;77,675;No;106,816666;-6,2;5131,1;Combination 12
4584;4584;30;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Pulsa;91,52;No;106,816666;-6,2;4394;Combination 10
4585;4585;1;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;39,715;No;106,816666;-6,2;7234,5;Combination 2
4586;4586;16;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;Yes;Pulsa;110,37;No;106,816666;-6,2;2949,7;Combination 10
4587;4587;71;Jakarta;Mid End;Yes;No;No;Yes;No;No;Debit;70,85;No;106,816666;-6,2;6444,1;Combination 11
4589;4589;50;Jakarta;Mid End;Yes;No;No;Yes;Yes;No;Debit;57,785;No;106,816666;-6,2;6971,9;Combination 12
4591;4591;40;Jakarta;Mid End;No;Yes;No;No;Yes;No;Debit;83,07;No;106,816666;-6,2;3450,2;Combination 7
4592;4592;3;Jakarta;Mid End;No;Yes;Yes;No;Yes;No;Debit;89,895;No;106,816666;-6,2;2991,3;Combination 4
4593;4593;37;Jakarta;Mid End;Yes;No;No;No;Yes;No;Debit;84,045;No;106,816666;-6,2;6831,5;Combination 12
4597;4597;30;Jakarta;Mid End;No;Yes;Yes;Yes;No;Yes;Debit;91,325;No;106,816666;-6,2;7042,1;Combination 14
4600;4600;68;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;No;Credit;94,9;No;106,816666;-6,2;5402,8;Combination 13
4601;4601;69;Jakarta;Mid End;Yes;No;No;Yes;No;No;Credit;79,82;No;106,816666;-6,2;6845,8;Combination 11
4605;4605;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;65,975;No;106,816666;-6,2;4720,3;Combination 2
4607;4607;55;Jakarta;Mid End;Yes;Yes;No;Yes;No;Yes;Debit;98,475;No;106,816666;-6,2;5835,7;Combination 1
4608;4608;44;Jakarta;Mid End;Yes;No;No;Yes;Yes;No;Pulsa;85,02;No;106,816666;-6,2;7575,1;Combination 12
4609;4609;69;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Debit;77,675;No;106,816666;-6,2;6064,5;Combination 17
4611;4611;29;Jakarta;Mid End;No;No;Yes;No;No;No;Debit;63,635;No;106,816666;-6,2;6272,5;Combination 5
4614;4614;42;Jakarta;Mid End;Yes;No;Yes;No;No;No;Credit;70,915;No;106,816666;-6,2;7003,1;Combination 16
4615;4615;23;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Debit;52,845;No;106,816666;-6,2;6799;Combination 1
4618;4618;67;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;115,44;No;106,816666;-6,2;5305,3;Combination 13
4621;4621;23;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;No;Debit;100,295;No;106,816666;-6,2;3343,6;Combination 15
4622;4622;25;Jakarta;Mid End;Yes;No;No;Yes;No;No;Debit;45,565;No;106,816666;-6,2;3580,2;Combination 11
4626;4626;35;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;63,96;No;106,816666;-6,2;3616,6;Combination 3
4632;4632;4;Jakarta;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;76,05;No;106,816666;-6,2;7286,5;Combination 8
4633;4633;48;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Credit;102,57;No;106,816666;-6,2;5281,9;Combination 4
4634;4634;12;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;102,96;No;106,816666;-6,2;4361,5;Combination 15
4636;4636;55;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Pulsa;76,96;No;106,816666;-6,2;6710,6;Combination 16
4637;4637;1;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;37,895;No;106,816666;-6,2;5099,9;Combination 2
4639;4639;42;Jakarta;Mid End;No;No;Yes;Yes;No;Yes;Credit;86,45;No;106,816666;-6,2;6068,4;Combination 5
4640;4640;1;Jakarta;Mid End;Yes;No;No;No;No;No;Debit;64,415;No;106,816666;-6,2;6860,1;Combination 11
4642;4642;72;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;Yes;Credit;107,445;No;106,816666;-6,2;5621,2;Combination 13
4643;4643;15;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;63,7;No;106,816666;-6,2;3376,1;Combination 2
4650;4650;52;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Pulsa;105,105;No;106,816666;-6,2;7917;Combination 4
4651;4651;43;Jakarta;Mid End;No;No;No;No;Yes;No;Digital Wallet;73,255;No;106,816666;-6,2;6406,4;Combination 9
4653;4653;3;Jakarta;Mid End;No;No;No;No;No;No;Debit;65,52;No;106,816666;-6,2;6030,7;Combination 2
4654;4654;55;Jakarta;Mid End;No;No;Yes;Yes;No;No;Credit;71,825;No;106,816666;-6,2;7567,3;Combination 5
4663;4663;8;Jakarta;Mid End;No;Yes;Yes;No;No;No;Digital Wallet;71,175;No;106,816666;-6,2;5328,7;Combination 14
4665;4665;43;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;104,26;No;106,816666;-6,2;7654,4;Combination 15
4673;4673;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,915;No;106,816666;-6,2;4430,4;Combination 2
4674;4674;2;Jakarta;Mid End;Yes;No;No;Yes;No;No;Digital Wallet;70,785;No;106,816666;-6,2;7478,9;Combination 11
4677;4677;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;115,31;No;106,816666;-6,2;7493,2;Combination 13
4678;4678;50;Jakarta;Mid End;Yes;Yes;Yes;No;No;Yes;Debit;97,695;No;106,816666;-6,2;7909,2;Combination 17
4681;4681;46;Jakarta;Mid End;Yes;No;No;No;No;No;Debit;39,975;No;106,816666;-6,2;7339,8;Combination 11
4684;4684;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Debit;102,505;No;106,816666;-6,2;6618,3;Combination 17
4685;4685;4;Jakarta;Mid End;No;No;No;No;No;Yes;Digital Wallet;71,89;No;106,816666;-6,2;4789,2;Combination 2
4690;4690;51;Jakarta;Mid End;No;Yes;No;Yes;Yes;Yes;Credit;102,245;No;106,816666;-6,2;7030,4;Combination 7
4691;4691;12;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Debit;97,175;No;106,816666;-6,2;4577,3;Combination 3
4693;4693;64;Jakarta;Mid End;No;No;Yes;Yes;No;No;Debit;75,855;No;106,816666;-6,2;6930,3;Combination 5
4698;4698;8;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;59,085;No;106,816666;-6,2;6046,3;Combination 2
4700;4700;2;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;63,96;No;106,816666;-6,2;3044,6;Combination 8
4701;4701;51;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;108,225;No;106,816666;-6,2;6942;Combination 13
4706;4706;53;Jakarta;Mid End;No;Yes;No;Yes;Yes;No;Credit;84,5;No;106,816666;-6,2;7194,2;Combination 7
4709;4709;47;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;113,035;No;106,816666;-6,2;7320,3;Combination 13
4711;4711;19;Jakarta;Mid End;No;No;No;No;No;No;Credit;32,955;No;106,816666;-6,2;3993,6;Combination 2
4717;4717;26;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Credit;95,55;No;106,816666;-6,2;4674,8;Combination 4
4719;4719;68;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Pulsa;70,72;No;106,816666;-6,2;6366,1;Combination 15
4721;4721;51;Jakarta;Mid End;Yes;No;No;Yes;No;No;Debit;44,46;No;106,816666;-6,2;8325,2;Combination 11
4722;4722;9;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;56,875;No;106,816666;-6,2;7337,2;Combination 2
4725;4725;26;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Credit;106,6;No;106,816666;-6,2;5164,9;Combination 3
4726;4726;71;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Debit;84,695;No;106,816666;-6,2;5699,2;Combination 1
4727;4727;4;Jakarta;Mid End;No;No;No;No;No;No;Credit;58,24;No;106,816666;-6,2;7234,5;Combination 2
4733;4733;42;Jakarta;Mid End;Yes;No;No;No;No;No;Credit;72,93;No;106,816666;-6,2;7675,2;Combination 11
4735;4735;7;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;66,69;No;106,816666;-6,2;4758;Combination 8
4744;4744;1;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;38,87;No;106,816666;-6,2;5401,5;Combination 11
4756;4756;24;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Digital Wallet;86,19;No;106,816666;-6,2;2905,5;Combination 17
4758;4758;37;Jakarta;Mid End;No;Yes;No;Yes;No;Yes;Digital Wallet;93,73;No;106,816666;-6,2;3513,9;Combination 8
4759;4759;11;Jakarta;Mid End;No;Yes;Yes;No;No;No;Digital Wallet;45,11;No;106,816666;-6,2;5603;Combination 14
4761;4761;50;Jakarta;Mid End;No;No;No;No;No;No;Debit;58,24;No;106,816666;-6,2;7949,5;Combination 2
4763;4763;25;Jakarta;Mid End;Yes;Yes;No;Yes;No;Yes;Digital Wallet;92,365;No;106,816666;-6,2;7306;Combination 1
4765;4765;10;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;52,325;No;106,816666;-6,2;3738,8;Combination 1
4767;4767;9;Jakarta;Mid End;Yes;No;Yes;Yes;No;Yes;Debit;88,725;No;106,816666;-6,2;5675,8;Combination 16
4769;4769;2;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;66,235;No;106,816666;-6,2;7758,4;Combination 11
4770;4770;19;Jakarta;Mid End;No;No;No;No;No;No;Debit;32,695;No;106,816666;-6,2;4919,2;Combination 2
4772;4772;1;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;57,2;No;106,816666;-6,2;5616;Combination 2
4774;4774;5;Jakarta;Mid End;Yes;No;Yes;No;No;No;Credit;72,54;No;106,816666;-6,2;6635,2;Combination 16
4776;4776;18;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;74,945;No;106,816666;-6,2;4452,5;Combination 11
4777;4777;70;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Digital Wallet;102,895;No;106,816666;-6,2;5730,4;Combination 13
4780;4780;29;Jakarta;Mid End;No;No;No;No;Yes;Yes;Pulsa;59,67;No;106,816666;-6,2;6596,2;Combination 9
4782;4782;59;Jakarta;Mid End;No;No;Yes;No;No;Yes;Debit;79,755;No;106,816666;-6,2;8125;Combination 5
4783;4783;3;Jakarta;Mid End;No;No;Yes;No;Yes;No;Pulsa;74,815;No;106,816666;-6,2;5328,7;Combination 3
4784;4784;8;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;38,025;No;106,816666;-6,2;2649,4;Combination 8
4792;4792;42;Jakarta;Mid End;Yes;No;No;Yes;No;Yes;Credit;82,81;No;106,816666;-6,2;4893,2;Combination 11
4793;4793;45;Jakarta;Mid End;Yes;No;No;No;No;No;Debit;66,17;No;106,816666;-6,2;6856,2;Combination 11
4794;4794;43;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;78,52;No;106,816666;-6,2;3542,5;Combination 15
4795;4795;37;Jakarta;Mid End;Yes;No;Yes;No;Yes;Yes;Digital Wallet;103,025;No;106,816666;-6,2;3018,6;Combination 15
4802;4802;16;Jakarta;Mid End;Yes;Yes;No;No;No;No;Debit;70,915;No;106,816666;-6,2;4321,2;Combination 1
4804;4804;51;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;105,495;No;106,816666;-6,2;5913,7;Combination 13
4805;4805;8;Jakarta;Mid End;Yes;No;No;No;No;Yes;Pulsa;50,05;No;106,816666;-6,2;5452,2;Combination 11
4807;4807;70;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;Yes;Digital Wallet;110,11;No;106,816666;-6,2;5434;Combination 13
4808;4808;70;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Pulsa;85,8;No;106,816666;-6,2;6844,5;Combination 1
4810;4810;69;Jakarta;Mid End;No;Yes;No;No;No;Yes;Credit;79,885;No;106,816666;-6,2;5410,6;Combination 8
4811;4811;42;Jakarta;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;70,85;No;106,816666;-6,2;4483,7;Combination 1
4814;4814;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Debit;105,105;No;106,816666;-6,2;7887,1;Combination 13
4816;4816;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Debit;88,14;No;106,816666;-6,2;6814,6;Combination 17
4819;4819;51;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Pulsa;72,995;No;106,816666;-6,2;5371,6;Combination 3
4820;4820;63;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;112,71;No;106,816666;-6,2;7593,3;Combination 13
4823;4823;2;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;70,655;No;106,816666;-6,2;6390,8;Combination 2
4825;4825;36;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;70,785;No;106,816666;-6,2;5800,6;Combination 11
4826;4826;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;58,955;No;106,816666;-6,2;5174;Combination 2
4827;4827;28;Jakarta;Mid End;Yes;No;Yes;No;No;No;Digital Wallet;76,7;No;106,816666;-6,2;6358,3;Combination 16
4828;4828;7;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;No;Pulsa;90,285;No;106,816666;-6,2;4334,2;Combination 13
4829;4829;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;84,435;No;106,816666;-6,2;5263,7;Combination 13
4832;4832;7;Jakarta;Mid End;No;No;No;No;No;No;Debit;32,565;No;106,816666;-6,2;5725,2;Combination 2
4835;4835;56;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Debit;58,565;No;106,816666;-6,2;7533,5;Combination 17
4836;4836;5;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;66,3;No;106,816666;-6,2;3625,7;Combination 2
4839;4839;67;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;78,065;No;106,816666;-6,2;7992,4;Combination 1
4840;4840;8;Jakarta;Mid End;No;No;No;No;No;No;Debit;58,045;No;106,816666;-6,2;7441,2;Combination 2
4846;4846;59;Jakarta;Mid End;Yes;No;Yes;No;No;No;Digital Wallet;45,24;No;106,816666;-6,2;8190;Combination 16
4847;4847;46;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;78,975;No;106,816666;-6,2;3502,2;Combination 15
4848;4848;5;Jakarta;Mid End;No;Yes;No;No;No;No;Pulsa;66,755;No;106,816666;-6,2;3760,9;Combination 8
4849;4849;59;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;83,265;No;106,816666;-6,2;8197,8;Combination 15
4850;4850;70;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;110,24;No;106,816666;-6,2;5241,6;Combination 4
4851;4851;44;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;65,195;No;106,816666;-6,2;7527;Combination 2
4853;4853;58;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;77,675;No;106,816666;-6,2;6081,4;Combination 15
4857;4857;11;Jakarta;Mid End;Yes;Yes;No;No;No;No;Debit;78,325;No;106,816666;-6,2;6884,8;Combination 1
4858;4858;34;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Pulsa;73,125;No;106,816666;-6,2;7276,1;Combination 4
4859;4859;54;Jakarta;Mid End;Yes;Yes;No;No;No;Yes;Debit;60,06;No;106,816666;-6,2;7985,9;Combination 1
4861;4861;54;Jakarta;Mid End;No;No;Yes;No;No;Yes;Credit;82,355;No;106,816666;-6,2;5501,6;Combination 5
4862;4862;14;Jakarta;Mid End;Yes;No;No;No;No;No;Debit;65,13;No;106,816666;-6,2;3030,3;Combination 11
4863;4863;1;Jakarta;Mid End;Yes;No;No;No;No;No;Pulsa;65,195;No;106,816666;-6,2;5747,3;Combination 11
4864;4864;56;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Debit;84,045;No;106,816666;-6,2;6052,8;Combination 1
4865;4865;68;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;Yes;Debit;103,48;No;106,816666;-6,2;7281,3;Combination 10
4869;4869;16;Jakarta;Mid End;Yes;No;No;No;Yes;No;Pulsa;50,57;No;106,816666;-6,2;4290;Combination 12
4871;4871;53;Jakarta;Mid End;Yes;Yes;No;No;No;Yes;Debit;60,19;No;106,816666;-6,2;8118,5;Combination 1
4876;4876;30;Jakarta;Mid End;No;No;No;Yes;No;Yes;Credit;52,455;No;106,816666;-6,2;7091,5;Combination 2
4877;4877;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;102,96;No;106,816666;-6,2;5574,4;Combination 13
4879;4879;1;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;64,87;No;106,816666;-6,2;7759,7;Combination 11
4880;4880;20;Jakarta;Mid End;No;Yes;No;Yes;No;Yes;Credit;89,57;No;106,816666;-6,2;4244,5;Combination 8
4887;4887;6;Jakarta;Mid End;Yes;No;No;No;No;No;Debit;38,285;No;106,816666;-6,2;5708,3;Combination 11
4889;4889;6;Jakarta;Mid End;Yes;No;No;No;No;Yes;Debit;76,895;No;106,816666;-6,2;4696,9;Combination 11
4890;4890;7;Jakarta;Mid End;No;No;No;No;No;No;Pulsa;58,175;No;106,816666;-6,2;6108,7;Combination 2
4892;4892;8;Jakarta;Mid End;No;Yes;No;No;No;No;Debit;64,415;No;106,816666;-6,2;7698,6;Combination 8
4896;4896;70;Jakarta;Mid End;Yes;Yes;No;Yes;No;Yes;Digital Wallet;88,335;No;106,816666;-6,2;7168,2;Combination 1
4897;4897;22;Jakarta;Mid End;No;Yes;Yes;No;Yes;No;Debit;84,825;No;106,816666;-6,2;6689,8;Combination 4
4901;4901;53;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;No;Debit;100,62;No;106,816666;-6,2;6906,9;Combination 15
4907;4907;53;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Credit;81,705;No;106,816666;-6,2;8165,3;Combination 1
4914;4914;10;Jakarta;Mid End;No;Yes;No;Yes;No;No;Pulsa;47,125;No;106,816666;-6,2;5942,3;Combination 8
4917;4917;36;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;120,77;No;106,816666;-6,2;4641;Combination 13
4921;4921;35;Jakarta;Mid End;No;No;Yes;No;Yes;No;Pulsa;51,805;No;106,816666;-6,2;2639;Combination 3
4922;4922;67;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Credit;78,65;No;106,816666;-6,2;5671,9;Combination 1
4924;4924;13;Jakarta;Mid End;Yes;Yes;No;Yes;No;Yes;Debit;88,14;No;106,816666;-6,2;5349,5;Combination 1
4928;4928;57;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Pulsa;71,5;No;106,816666;-6,2;6008,6;Combination 4
4929;4929;65;Jakarta;Mid End;Yes;No;Yes;Yes;No;Yes;Debit;98,995;No;106,816666;-6,2;8030,1;Combination 16
4933;4933;11;Jakarta;Mid End;No;No;No;No;No;No;Credit;58,76;No;106,816666;-6,2;6828,9;Combination 2
4936;4936;26;Jakarta;Mid End;Yes;No;No;Yes;Yes;Yes;Debit;97,5;No;106,816666;-6,2;6116,5;Combination 12
4937;4937;2;Jakarta;Mid End;No;No;Yes;No;No;No;Digital Wallet;64,935;No;106,816666;-6,2;6826,3;Combination 5
4938;4938;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;85,41;No;106,816666;-6,2;8043,1;Combination 13
4939;4939;65;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Credit;87,165;No;106,816666;-6,2;6791,2;Combination 17
4943;4943;50;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Debit;98,41;No;106,816666;-6,2;7987,2;Combination 3
4944;4944;61;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;80,795;No;106,816666;-6,2;8355,1;Combination 15
4950;4950;21;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;59,345;No;107,60981;-6,914744;7450,3;Combination 2
4951;4951;68;Bandung;Mid End;Yes;Yes;Yes;Yes;No;Yes;Digital Wallet;73,32;No;107,60981;-6,914744;5922,8;Combination 17
4954;4954;1;Bandung;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;43,68;No;107,60981;-6,914744;5679,7;Combination 8
4958;4958;69;Bandung;Mid End;Yes;Yes;No;Yes;Yes;No;Credit;95,81;No;107,60981;-6,914744;5548,4;Combination 10
4963;4963;45;Bandung;Mid End;Yes;No;No;Yes;No;Yes;Pulsa;91,065;No;107,60981;-6,914744;5489,9;Combination 11
4967;4967;65;Bandung;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;77,935;No;107,60981;-6,914744;8126,3;Combination 15
4972;4972;24;Bandung;Mid End;Yes;No;Yes;No;Yes;Yes;Credit;102,18;No;107,60981;-6,914744;3820,7;Combination 15
4974;4974;21;Bandung;Mid End;Yes;No;No;Yes;Yes;No;Digital Wallet;56,615;No;107,60981;-6,914744;7550,4;Combination 12
4975;4975;69;Bandung;Mid End;No;Yes;Yes;Yes;Yes;Yes;Credit;79,04;No;107,60981;-6,914744;7387,9;Combination 4
4976;4976;44;Bandung;Mid End;No;Yes;No;Yes;No;No;Debit;71,37;No;107,60981;-6,914744;5735,6;Combination 8
4977;4977;61;Bandung;Mid End;No;No;Yes;No;Yes;No;Pulsa;84,76;No;107,60981;-6,914744;8109,4;Combination 3
4979;4979;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;119,6;No;107,60981;-6,914744;5460;Combination 13
4989;4989;69;Bandung;Mid End;Yes;Yes;No;Yes;Yes;Yes;Debit;104,845;No;107,60981;-6,914744;6003,4;Combination 10
4991;4991;71;Bandung;Mid End;Yes;Yes;Yes;Yes;No;Yes;Debit;104,78;No;107,60981;-6,914744;7081,1;Combination 17
4992;4992;33;Bandung;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;77,415;No;107,60981;-6,914744;7774;Combination 15
4997;4997;56;Bandung;Mid End;No;Yes;Yes;No;No;No;Credit;46,93;No;107,60981;-6,914744;6619,6;Combination 14
4999;4999;40;Bandung;Mid End;Yes;No;No;Yes;Yes;No;Credit;83,33;No;107,60981;-6,914744;6572,8;Combination 12
5005;5005;10;Bandung;Mid End;No;Yes;Yes;No;No;Yes;Digital Wallet;85,67;No;107,60981;-6,914744;6875,7;Combination 14
5007;5007;24;Bandung;Mid End;Yes;Yes;Yes;Yes;No;Yes;Digital Wallet;68,25;No;107,60981;-6,914744;4293,9;Combination 17
5008;5008;19;Bandung;Mid End;No;No;Yes;No;No;No;Digital Wallet;72,93;No;107,60981;-6,914744;4377,1;Combination 5
5012;5012;42;Bandung;Mid End;No;No;Yes;Yes;Yes;Yes;Pulsa;95,095;No;107,60981;-6,914744;3290,3;Combination 3
5013;5013;57;Bandung;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;71,045;No;107,60981;-6,914744;5489,9;Combination 8
5016;5016;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;118,495;No;107,60981;-6,914744;5604,3;Combination 13
5018;5018;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;120,12;No;107,60981;-6,914744;7185,1;Combination 13
5026;5026;50;Bandung;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;45,5;No;107,60981;-6,914744;7317,7;Combination 1
5030;5030;45;Bandung;Mid End;Yes;Yes;No;Yes;Yes;No;Credit;96,005;No;107,60981;-6,914744;6843,2;Combination 10
5035;5035;67;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Debit;79,235;No;107,60981;-6,914744;7529,6;Combination 1
5036;5036;45;Bandung;Mid End;Yes;No;No;Yes;No;Yes;Digital Wallet;95,615;No;107,60981;-6,914744;2964;Combination 11
5037;5037;10;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;59,8;No;107,60981;-6,914744;5073,9;Combination 2
5038;5038;29;Bandung;Mid End;Yes;Yes;No;No;No;No;Debit;76,115;No;107,60981;-6,914744;2657,2;Combination 1
5047;5047;22;Bandung;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;65,78;No;107,60981;-6,914744;3710,2;Combination 3
5048;5048;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;85,28;No;107,60981;-6,914744;5679,7;Combination 13
5049;5049;33;Bandung;Mid End;No;Yes;Yes;Yes;Yes;Yes;Credit;106,73;No;107,60981;-6,914744;2965,3;Combination 4
5051;5051;69;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;117,845;No;107,60981;-6,914744;8433,1;Combination 13
5053;5053;56;Bandung;Mid End;No;Yes;No;Yes;Yes;Yes;Debit;98,475;No;107,60981;-6,914744;8433,1;Combination 7
5058;5058;40;Bandung;Mid End;Yes;No;Yes;No;No;Yes;Pulsa;87,685;No;107,60981;-6,914744;6128,2;Combination 16
5061;5061;15;Bandung;Mid End;No;No;No;No;No;No;Pulsa;66,43;No;107,60981;-6,914744;6315,4;Combination 2
5063;5063;54;Bandung;Mid End;Yes;No;No;Yes;No;No;Debit;78;No;107,60981;-6,914744;6237,4;Combination 11
