;Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR);Combination
3269;3269;17;Bandung;High End;No;Yes;Yes;No;No;Yes;Credit;118,235;No;107,60981;-6,914744;7393,1;Combination 14
3273;3273;3;Bandung;High End;No;No;No;No;Yes;Yes;Pulsa;119,6;No;107,60981;-6,914744;5648,5;Combination 9
3280;3280;72;Bandung;High End;Yes;Yes;Yes;Yes;Yes;No;Credit;137,93;No;107,60981;-6,914744;6689,8;Combination 13
3282;3282;65;Bandung;High End;No;Yes;Yes;No;Yes;No;Pulsa;124,15;No;107,60981;-6,914744;7998,9;Combination 4
3291;3291;22;Bandung;High End;No;No;No;No;Yes;No;Debit;110,955;No;107,60981;-6,914744;3452,8;Combination 9
3293;3293;1;Bandung;High End;No;No;No;No;No;Yes;Pulsa;105,365;No;107,60981;-6,914744;5714,8;Combination 2
3295;3295;53;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;145,34;No;107,60981;-6,914744;7426,9;Combination 4
3308;3308;55;Bandung;High End;No;No;Yes;No;Yes;No;Credit;117,52;No;107,60981;-6,914744;5983,9;Combination 3
3309;3309;70;Bandung;High End;No;Yes;Yes;Yes;No;No;Debit;117,325;No;107,60981;-6,914744;6925,1;Combination 14
3310;3310;67;Bandung;High End;Yes;No;No;Yes;Yes;Yes;Debit;135,98;No;107,60981;-6,914744;6165,9;Combination 12
3312;3312;20;Bandung;High End;No;No;Yes;Yes;No;Yes;Debit;124,15;No;107,60981;-6,914744;4141,8;Combination 5
3313;3313;49;Bandung;High End;No;No;No;No;Yes;Yes;Debit;124,02;No;107,60981;-6,914744;7976,8;Combination 9
3314;3314;72;Bandung;High End;Yes;Yes;Yes;No;Yes;No;Debit;131,69;No;107,60981;-6,914744;7166,9;Combination 13
3316;3316;24;Bandung;High End;No;Yes;Yes;No;No;No;Debit;110,305;No;107,60981;-6,914744;3823,3;Combination 14
3318;3318;33;Bandung;High End;No;Yes;Yes;Yes;No;No;Credit;115,18;No;107,60981;-6,914744;4742,4;Combination 14
3320;3320;23;Bandung;High End;Yes;No;Yes;No;Yes;Yes;Credit;129,935;No;107,60981;-6,914744;4569,5;Combination 15
3321;3321;8;Bandung;High End;No;No;No;No;No;No;Debit;91,91;No;107,60981;-6,914744;6429,8;Combination 2
3324;3324;53;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Digital Wallet;130,39;No;106,816666;-6,2;6990,1;Combination 4
3327;3327;23;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;111,28;No;106,816666;-6,2;4566,9;Combination 2
3330;3330;31;Jakarta;High End;No;Yes;No;No;Yes;No;Pulsa;117,91;No;106,816666;-6,2;4540,9;Combination 7
3333;3333;10;Jakarta;High End;No;Yes;Yes;No;No;Yes;Pulsa;123,825;No;106,816666;-6,2;6253;Combination 14
3336;3336;69;Jakarta;High End;No;Yes;No;Yes;No;Yes;Debit;121,29;No;106,816666;-6,2;6766,5;Combination 8
3339;3339;17;Jakarta;High End;No;Yes;No;No;Yes;No;Pulsa;108,615;No;106,816666;-6,2;7233,2;Combination 7
3342;3342;67;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Debit;137,345;No;106,816666;-6,2;8297,9;Combination 3
3343;3343;9;Jakarta;High End;No;No;Yes;No;No;No;Credit;98,15;No;106,816666;-6,2;3927,3;Combination 5
3353;3353;62;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;140,595;No;106,816666;-6,2;6887,4;Combination 13
3354;3354;16;Jakarta;High End;No;Yes;No;No;No;Yes;Pulsa;112,125;No;106,816666;-6,2;4564,3;Combination 8
3355;3355;12;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;124,41;No;106,816666;-6,2;7185,1;Combination 3
3356;3356;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;151,905;No;106,816666;-6,2;5271,5;Combination 13
3357;3357;71;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;137,475;No;106,816666;-6,2;6397,3;Combination 7
3364;3364;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;96,59;No;106,816666;-6,2;3858,4;Combination 2
3365;3365;1;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;91,78;No;106,816666;-6,2;3348,8;Combination 2
3369;3369;16;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,545;No;106,816666;-6,2;7293;Combination 2
3371;3371;69;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;143,65;No;106,816666;-6,2;6243,9;Combination 4
3374;3374;69;Jakarta;High End;No;Yes;Yes;No;No;No;Debit;111,02;No;106,816666;-6,2;7768,8;Combination 14
3377;3377;48;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;135,005;No;106,816666;-6,2;5595,2;Combination 3
3378;3378;45;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Credit;140,985;No;106,816666;-6,2;6620,9;Combination 15
3379;3379;51;Jakarta;High End;No;Yes;No;No;No;No;Debit;105,3;No;106,816666;-6,2;5357,3;Combination 8
3381;3381;37;Jakarta;High End;No;Yes;Yes;No;Yes;No;Pulsa;120,835;No;106,816666;-6,2;4500,6;Combination 4
3386;3386;34;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;110,955;No;106,816666;-6,2;4963,4;Combination 9
3388;3388;65;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;134,095;No;106,816666;-6,2;8373,3;Combination 4
3389;3389;47;Jakarta;High End;Yes;Yes;No;Yes;Yes;No;Digital Wallet;130,975;No;106,816666;-6,2;3260,4;Combination 10
3390;3390;67;Jakarta;High End;No;Yes;No;Yes;Yes;No;Credit;122,33;No;106,816666;-6,2;6243,9;Combination 7
3393;3393;56;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;131,365;No;106,816666;-6,2;7168,2;Combination 3
3396;3396;70;Jakarta;High End;Yes;Yes;No;No;Yes;Yes;Pulsa;137,865;No;106,816666;-6,2;5957,9;Combination 10
3398;3398;23;Jakarta;High End;No;No;Yes;No;No;No;Credit;97,89;No;106,816666;-6,2;7673,9;Combination 5
3407;3407;9;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;122,265;No;106,816666;-6,2;4517,5;Combination 3
3408;3408;2;Jakarta;High End;Yes;No;No;No;No;Yes;Digital Wallet;117,975;No;106,816666;-6,2;6195,8;Combination 11
3409;3409;40;Jakarta;High End;No;No;No;Yes;No;No;Credit;102,505;No;106,816666;-6,2;6834,1;Combination 2
3410;3410;69;Jakarta;High End;No;No;Yes;No;Yes;Yes;Debit;129,35;No;106,816666;-6,2;5508,1;Combination 3
3411;3411;18;Jakarta;High End;No;No;Yes;No;No;No;Credit;104,715;No;106,816666;-6,2;6934,2;Combination 5
3412;3412;11;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,26;No;106,816666;-6,2;3702,4;Combination 2
3414;3414;33;Jakarta;High End;No;Yes;Yes;No;No;Yes;Pulsa;121,355;No;106,816666;-6,2;4352,4;Combination 14
3420;3420;45;Jakarta;High End;No;Yes;Yes;No;No;Yes;Credit;123,5;No;106,816666;-6,2;3534,7;Combination 14
3422;3422;71;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;154,245;No;106,816666;-6,2;5584,8;Combination 13
3424;3424;22;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;104,195;No;106,816666;-6,2;6151,6;Combination 2
3429;3429;31;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;104,585;No;106,816666;-6,2;6089,2;Combination 8
3436;3436;56;Jakarta;High End;Yes;Yes;No;No;Yes;Yes;Credit;138,58;No;106,816666;-6,2;6572,8;Combination 10
3437;3437;15;Jakarta;High End;No;Yes;No;No;Yes;No;Pulsa;118,3;No;106,816666;-6,2;5982,6;Combination 7
3445;3445;11;Jakarta;High End;No;No;Yes;No;No;No;Pulsa;94,77;No;106,816666;-6,2;3954,6;Combination 5
3446;3446;62;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;149,565;No;106,816666;-6,2;8442,2;Combination 13
3449;3449;46;Jakarta;High End;No;No;Yes;No;Yes;Yes;Pulsa;131,43;No;106,816666;-6,2;6347,9;Combination 3
3450;3450;21;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;109,33;No;106,816666;-6,2;6043,7;Combination 2
3453;3453;25;Jakarta;High End;No;No;Yes;No;No;No;Pulsa;96,98;No;106,816666;-6,2;5968,3;Combination 5
3455;3455;51;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Debit;138,84;No;106,816666;-6,2;6032;Combination 4
3459;3459;28;Jakarta;High End;No;Yes;Yes;No;Yes;No;Credit;125,58;No;106,816666;-6,2;7189;Combination 4
3460;3460;70;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;No;Credit;131,43;No;106,816666;-6,2;5493,8;Combination 13
3462;3462;59;Jakarta;High End;Yes;Yes;Yes;Yes;No;No;Pulsa;122,265;No;106,816666;-6,2;6579,3;Combination 17
3467;3467;4;Jakarta;High End;No;No;Yes;No;No;Yes;Pulsa;111,865;No;106,816666;-6,2;4748,9;Combination 5
3470;3470;72;Jakarta;High End;Yes;Yes;Yes;No;No;Yes;Credit;133,445;No;106,816666;-6,2;6084;Combination 17
3473;3473;71;Jakarta;High End;No;Yes;Yes;Yes;No;Yes;Credit;124,15;No;106,816666;-6,2;8335,6;Combination 14
3475;3475;56;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;134,16;No;106,816666;-6,2;5821,4;Combination 3
3478;3478;71;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;151,125;No;106,816666;-6,2;7961,2;Combination 13
3491;3491;72;Jakarta;High End;Yes;Yes;Yes;Yes;No;Yes;Credit;136,37;No;106,816666;-6,2;6405,1;Combination 17
3492;3492;34;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;129,805;No;106,816666;-6,2;7313,8;Combination 4
3494;3494;69;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;135,2;No;106,816666;-6,2;7672,6;Combination 3
3495;3495;50;Jakarta;High End;Yes;No;Yes;No;Yes;Yes;Digital Wallet;135,72;No;106,816666;-6,2;7930;Combination 15
3499;3499;64;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Debit;141,635;No;106,816666;-6,2;7514;Combination 15
3502;3502;20;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;116,935;No;106,816666;-6,2;6255,6;Combination 9
3505;3505;38;Jakarta;High End;No;No;Yes;No;Yes;Yes;Credit;131,495;No;106,816666;-6,2;4859,4;Combination 3
3509;3509;70;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;135,785;No;106,816666;-6,2;6505,2;Combination 7
3510;3510;4;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,65;No;106,816666;-6,2;3764,8;Combination 2
3516;3516;5;Jakarta;High End;No;No;No;No;No;No;Digital Wallet;92,885;No;106,816666;-6,2;6722,3;Combination 2
3518;3518;1;Jakarta;High End;No;No;No;Yes;Yes;Yes;Pulsa;124,605;No;106,816666;-6,2;4251;Combination 9
3523;3523;66;Jakarta;High End;No;Yes;No;No;Yes;Yes;Pulsa;131,04;No;106,816666;-6,2;7109,7;Combination 7
3524;3524;69;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Debit;136,955;No;106,816666;-6,2;6848,4;Combination 3
3532;3532;72;Jakarta;High End;Yes;Yes;Yes;Yes;No;No;Debit;120,965;No;106,816666;-6,2;6484,4;Combination 17
3539;3539;70;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;149,435;No;106,816666;-6,2;5864,3;Combination 13
3540;3540;52;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Debit;135,785;No;106,816666;-6,2;7137;Combination 15
3541;3541;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;147,745;No;106,816666;-6,2;8409,7;Combination 13
3543;3543;40;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;119,015;No;106,816666;-6,2;7464,6;Combination 9
3546;3546;44;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;135,395;No;106,816666;-6,2;3827,2;Combination 3
3549;3549;8;Jakarta;High End;No;No;No;Yes;Yes;Yes;Credit;130,195;No;106,816666;-6,2;6704,1;Combination 9
3552;3552;5;Jakarta;High End;No;Yes;No;No;Yes;No;Digital Wallet;110,89;No;106,816666;-6,2;3495,7;Combination 7
3553;3553;72;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Digital Wallet;139,685;No;106,816666;-6,2;6819,8;Combination 15
3557;3557;69;Jakarta;High End;No;No;Yes;No;No;No;Credit;102,96;No;106,816666;-6,2;5293,6;Combination 5
3559;3559;8;Jakarta;High End;No;No;No;Yes;No;Yes;Pulsa;117,325;No;106,816666;-6,2;6459,7;Combination 2
3561;3561;67;Jakarta;High End;Yes;Yes;No;No;Yes;Yes;Credit;131,17;No;106,816666;-6,2;5301,4;Combination 10
3562;3562;34;Jakarta;High End;No;Yes;No;No;Yes;Yes;Debit;127,01;No;106,816666;-6,2;7525,7;Combination 7
3563;3563;3;Jakarta;High End;No;No;No;No;No;No;Pulsa;90,805;No;106,816666;-6,2;6193,2;Combination 2
3565;3565;71;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Debit;136,045;No;106,816666;-6,2;7931,3;Combination 13
3566;3566;57;Jakarta;High End;No;No;No;Yes;Yes;No;Credit;117,585;No;106,816666;-6,2;6598,8;Combination 9
3568;3568;48;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;135,85;No;106,816666;-6,2;5001,1;Combination 15
3570;3570;43;Jakarta;High End;No;No;Yes;Yes;Yes;Yes;Credit;135,59;No;106,816666;-6,2;5105,1;Combination 3
3575;3575;71;Jakarta;High End;Yes;Yes;Yes;No;Yes;No;Debit;130,65;No;106,816666;-6,2;5304;Combination 13
3576;3576;11;Jakarta;High End;No;No;No;No;Yes;Yes;Pulsa;117,78;No;106,816666;-6,2;2605,2;Combination 9
3578;3578;65;Jakarta;High End;No;Yes;Yes;No;Yes;No;Debit;124,085;No;106,816666;-6,2;5418,4;Combination 4
3581;3581;72;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Credit;141,895;No;106,816666;-6,2;6249,1;Combination 4
3582;3582;26;Jakarta;High End;No;No;Yes;No;Yes;No;Credit;111,41;No;106,816666;-6,2;5115,5;Combination 3
3583;3583;35;Jakarta;High End;No;No;Yes;No;Yes;Yes;Debit;132,665;No;106,816666;-6,2;4158,7;Combination 3
3584;3584;57;Jakarta;High End;No;Yes;No;Yes;No;Yes;Pulsa;123,11;No;106,816666;-6,2;5859,1;Combination 8
3589;3589;16;Jakarta;High End;No;No;No;No;Yes;No;Credit;110,565;No;106,816666;-6,2;4860,7;Combination 9
3593;3593;68;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;149,37;No;106,816666;-6,2;7516,6;Combination 13
3594;3594;30;Jakarta;High End;Yes;No;No;Yes;Yes;Yes;Debit;138,32;No;106,816666;-6,2;7153,9;Combination 12
3598;3598;71;Jakarta;High End;No;Yes;Yes;No;No;Yes;Credit;124,475;No;106,816666;-6,2;6324,5;Combination 14
3601;3601;72;Jakarta;High End;No;Yes;Yes;Yes;No;No;Debit;117,585;No;106,816666;-6,2;5799,3;Combination 14
3602;3602;5;Jakarta;High End;No;No;No;No;Yes;No;Pulsa;109,2;No;106,816666;-6,2;5792,8;Combination 9
3605;3605;3;Jakarta;High End;No;No;No;No;No;Yes;Pulsa;104,455;No;106,816666;-6,2;5463,9;Combination 2
3615;3615;14;Jakarta;High End;No;Yes;Yes;No;No;No;Pulsa;107,445;No;106,816666;-6,2;6454,5;Combination 14
3616;3616;18;Jakarta;High End;No;No;Yes;Yes;Yes;No;Debit;122,07;No;106,816666;-6,2;4846,4;Combination 3
3617;3617;72;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;152,295;No;106,816666;-6,2;6165,9;Combination 13
3618;3618;64;Jakarta;High End;Yes;No;Yes;Yes;No;Yes;Credit;129,025;No;106,816666;-6,2;6776,9;Combination 16
3619;3619;69;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;146,315;No;106,816666;-6,2;7191,6;Combination 13
3624;3624;71;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;142,61;No;106,816666;-6,2;6514,3;Combination 13
3627;3627;60;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;134,875;No;106,816666;-6,2;8108,1;Combination 7
3631;3631;48;Jakarta;High End;No;No;Yes;No;No;Yes;Credit;118,365;No;106,816666;-6,2;4672,2;Combination 5
3634;3634;5;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;136,89;No;106,816666;-6,2;5231,2;Combination 4
3639;3639;20;Jakarta;High End;No;No;Yes;No;Yes;No;Credit;117,91;No;106,816666;-6,2;3805,1;Combination 3
3640;3640;71;Jakarta;High End;No;Yes;No;No;No;No;Credit;102,765;No;106,816666;-6,2;7105,8;Combination 8
3641;3641;31;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;117,91;No;106,816666;-6,2;3073,2;Combination 3
3642;3642;38;Jakarta;High End;Yes;Yes;No;No;No;Yes;Credit;123,5;No;106,816666;-6,2;6692,4;Combination 1
3645;3645;9;Jakarta;High End;Yes;No;Yes;Yes;No;Yes;Debit;120,9;No;106,816666;-6,2;2947,1;Combination 16
3649;3649;42;Jakarta;High End;Yes;Yes;No;No;Yes;No;Credit;122,785;No;106,816666;-6,2;7335,9;Combination 10
3652;3652;43;Jakarta;High End;No;Yes;No;No;No;No;Pulsa;104,585;No;106,816666;-6,2;6964,1;Combination 8
3656;3656;27;Jakarta;High End;No;No;Yes;No;Yes;Yes;Debit;130,65;No;106,816666;-6,2;7720,7;Combination 3
3658;3658;27;Jakarta;High End;No;Yes;Yes;No;No;No;Debit;112,385;No;106,816666;-6,2;7787;Combination 14
3662;3662;1;Jakarta;High End;No;No;No;No;No;No;Pulsa;91,065;No;106,816666;-6,2;3209,7;Combination 2
3666;3666;59;Jakarta;High End;Yes;Yes;Yes;No;No;No;Credit;107,835;No;106,816666;-6,2;6883,5;Combination 17
3672;3672;31;Jakarta;High End;Yes;No;No;No;No;No;Credit;95,615;No;106,816666;-6,2;2674,1;Combination 11
3676;3676;2;Jakarta;High End;No;No;No;No;Yes;No;Digital Wallet;105,95;No;106,816666;-6,2;5547,1;Combination 9
3677;3677;72;Jakarta;High End;Yes;Yes;Yes;No;Yes;Yes;Credit;142,415;No;106,816666;-6,2;7439,9;Combination 13
3678;3678;27;Jakarta;High End;Yes;No;No;No;No;No;Digital Wallet;96,72;No;106,816666;-6,2;5630,3;Combination 11
3679;3679;7;Jakarta;High End;No;No;Yes;No;No;No;Pulsa;97,37;No;106,816666;-6,2;6935,5;Combination 5
3681;3681;72;Jakarta;High End;Yes;No;Yes;Yes;Yes;Yes;Debit;143,585;No;106,816666;-6,2;6180,2;Combination 15
3682;3682;4;Jakarta;High End;No;No;No;No;No;No;Pulsa;96,785;No;106,816666;-6,2;5320,9;Combination 2
3685;3685;57;Jakarta;High End;No;Yes;Yes;No;Yes;No;Pulsa;117,845;No;106,816666;-6,2;7326,8;Combination 4
3686;3686;50;Jakarta;High End;Yes;No;Yes;No;Yes;Yes;Credit;136,565;No;106,816666;-6,2;6921,2;Combination 15
3691;3691;8;Jakarta;High End;No;No;No;No;No;Yes;Debit;111,345;No;106,816666;-6,2;3265,6;Combination 2
3693;3693;49;Jakarta;High End;No;No;No;Yes;Yes;Yes;Pulsa;127,335;No;106,816666;-6,2;5591,3;Combination 9
3698;3698;47;Jakarta;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;138,255;No;106,816666;-6,2;4839,9;Combination 4
3699;3699;53;Jakarta;High End;Yes;Yes;Yes;Yes;No;Yes;Digital Wallet;129,35;No;106,816666;-6,2;6180,2;Combination 17
3701;3701;3;Jakarta;High End;Yes;No;No;No;No;Yes;Digital Wallet;111,865;No;106,816666;-6,2;3250;Combination 11
3707;3707;28;Jakarta;High End;No;No;No;Yes;No;Yes;Pulsa;117,585;No;106,816666;-6,2;7569,9;Combination 2
3710;3710;39;Jakarta;High End;No;No;No;Yes;Yes;Yes;Digital Wallet;130,715;No;106,816666;-6,2;4061,2;Combination 9
3712;3712;6;Jakarta;High End;No;Yes;No;No;No;Yes;Pulsa;117,975;No;106,816666;-6,2;5586,1;Combination 8
3725;3725;64;Jakarta;High End;No;Yes;Yes;Yes;Yes;Yes;Credit;143,65;No;106,816666;-6,2;7433,4;Combination 4
3727;3727;29;Jakarta;High End;Yes;No;Yes;No;No;Yes;Debit;117,13;No;106,816666;-6,2;4618,9;Combination 16
3730;3730;64;Jakarta;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;149,63;No;106,816666;-6,2;6776,9;Combination 13
3731;3731;24;Jakarta;High End;No;Yes;No;No;Yes;Yes;Debit;129,545;No;106,816666;-6,2;6769,1;Combination 7
3732;3732;2;Jakarta;High End;No;No;Yes;No;Yes;No;Pulsa;118,885;No;106,816666;-6,2;6355,7;Combination 3
3737;3737;72;Bandung;High End;Yes;Yes;No;Yes;No;Yes;Credit;127,075;No;107,60981;-6,914744;5270,2;Combination 1
3738;3738;7;Bandung;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;130,52;No;107,60981;-6,914744;6553,3;Combination 3
3740;3740;41;Bandung;High End;No;No;Yes;Yes;Yes;Yes;Debit;131,43;No;107,60981;-6,914744;2895,1;Combination 3
3742;3742;69;Bandung;High End;Yes;Yes;Yes;Yes;No;Yes;Credit;139,36;No;107,60981;-6,914744;7715,5;Combination 17
3744;3744;72;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;147,42;No;107,60981;-6,914744;8251,1;Combination 13
3747;3747;70;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;145,535;No;107,60981;-6,914744;5436,6;Combination 13
3754;3754;8;Bandung;High End;No;No;No;No;No;No;Credit;90,935;No;107,60981;-6,914744;3820,7;Combination 2
3762;3762;45;Bandung;High End;Yes;No;Yes;No;No;No;Digital Wallet;109,915;No;107,60981;-6,914744;4275,7;Combination 16
3765;3765;72;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;150,215;No;107,60981;-6,914744;7657;Combination 13
3766;3766;71;Bandung;High End;Yes;Yes;Yes;No;Yes;No;Credit;128,7;No;107,60981;-6,914744;5596,5;Combination 13
3772;3772;42;Bandung;High End;No;No;Yes;Yes;Yes;Yes;Pulsa;130,52;No;107,60981;-6,914744;4244,5;Combination 3
3775;3775;53;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;140,725;No;107,60981;-6,914744;7785,7;Combination 4
3777;3777;30;Bandung;High End;No;No;No;Yes;Yes;Yes;Pulsa;131,69;No;107,60981;-6,914744;3172;Combination 9
3779;3779;12;Bandung;High End;No;Yes;Yes;No;Yes;Yes;Pulsa;136,89;No;107,60981;-6,914744;7686,9;Combination 4
3786;3786;25;Bandung;High End;No;Yes;Yes;No;No;Yes;Debit;114,92;No;107,60981;-6,914744;6303,7;Combination 14
3787;3787;57;Bandung;High End;No;Yes;No;No;Yes;Yes;Pulsa;130,78;No;107,60981;-6,914744;8256,3;Combination 7
3790;3790;65;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Debit;139,945;No;107,60981;-6,914744;5450,9;Combination 4
3793;3793;71;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Pulsa;142,48;No;107,60981;-6,914744;5933,2;Combination 13
3794;3794;7;Bandung;High End;No;No;Yes;No;No;No;Pulsa;97,695;No;107,60981;-6,914744;5480,8;Combination 5
3796;3796;1;Bandung;High End;No;No;No;No;No;No;Pulsa;91,13;No;107,60981;-6,914744;3217,5;Combination 2
3797;3797;72;Bandung;High End;No;Yes;Yes;Yes;No;Yes;Debit;128,245;No;107,60981;-6,914744;6000,8;Combination 14
3798;3798;64;Bandung;High End;No;Yes;Yes;Yes;Yes;Yes;Pulsa;144,885;No;107,60981;-6,914744;6667,7;Combination 4
3799;3799;72;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Pulsa;149,37;No;107,60981;-6,914744;5965,7;Combination 13
3800;3800;29;Bandung;High End;No;No;Yes;No;Yes;Yes;Debit;130,715;No;107,60981;-6,914744;6301,1;Combination 3
3802;3802;31;Bandung;High End;Yes;Yes;No;No;Yes;Yes;Pulsa;135,655;No;107,60981;-6,914744;6916;Combination 10
3809;3809;2;Bandung;High End;Yes;No;No;No;No;No;Credit;104,715;No;107,60981;-6,914744;6949,8;Combination 11
3811;3811;56;Bandung;High End;Yes;Yes;No;No;No;No;Pulsa;112,32;No;107,60981;-6,914744;5783,7;Combination 1
3814;3814;1;Bandung;High End;Yes;Yes;No;Yes;No;No;Digital Wallet;108,42;No;107,60981;-6,914744;7748;Combination 1
3815;3815;63;Bandung;High End;Yes;No;No;Yes;No;No;Credit;110,045;No;107,60981;-6,914744;5985,2;Combination 11
3817;3817;65;Bandung;High End;Yes;Yes;No;Yes;Yes;No;Debit;130,195;No;107,60981;-6,914744;6389,5;Combination 10
3819;3819;70;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;146,9;No;107,60981;-6,914744;5964,4;Combination 13
3821;3821;22;Bandung;High End;No;Yes;Yes;Yes;No;Yes;Debit;123,435;No;107,60981;-6,914744;5514,6;Combination 14
3828;3828;15;Bandung;High End;Yes;No;Yes;No;No;No;Credit;109,655;No;107,60981;-6,914744;4308,2;Combination 16
3837;3837;59;Bandung;High End;Yes;Yes;Yes;No;Yes;Yes;Credit;141,895;No;107,60981;-6,914744;6741,8;Combination 13
3838;3838;62;Bandung;High End;Yes;Yes;No;No;Yes;No;Credit;123,435;No;107,60981;-6,914744;5540,6;Combination 10
3839;3839;33;Bandung;High End;Yes;Yes;No;Yes;No;Yes;Pulsa;121,615;No;107,60981;-6,914744;5738,2;Combination 1
3841;3841;72;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;149,565;No;107,60981;-6,914744;7676,5;Combination 13
3842;3842;51;Bandung;High End;Yes;No;No;Yes;Yes;No;Digital Wallet;123,695;No;107,60981;-6,914744;8439,6;Combination 12
3843;3843;63;Bandung;High End;No;Yes;No;Yes;Yes;Yes;Pulsa;137,02;No;107,60981;-6,914744;5916,3;Combination 7
3851;3851;69;Bandung;High End;No;Yes;No;Yes;Yes;Yes;Debit;136,76;No;107,60981;-6,914744;8121,1;Combination 7
3852;3852;72;Bandung;High End;Yes;Yes;Yes;No;Yes;No;Debit;130,845;No;107,60981;-6,914744;8294;Combination 13
3853;3853;28;Bandung;High End;No;No;Yes;Yes;No;Yes;Pulsa;118,3;No;107,60981;-6,914744;3182,4;Combination 5
3854;3854;72;Bandung;High End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;151,775;No;107,60981;-6,914744;6627,4;Combination 13
3863;3863;34;Bandung;High End;No;Yes;No;Yes;Yes;No;Pulsa;125,255;No;107,60981;-6,914744;7052,5;Combination 7
3873;3873;54;Bandung;High End;No;No;Yes;Yes;No;Yes;Debit;123,63;No;107,60981;-6,914744;6272,5;Combination 5
3885;3885;49;Jakarta;High End;No;Yes;No;Yes;Yes;Yes;Debit;138,645;No;106,816666;-6,2;6700,2;Combination 7
